"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Current Player ID","Player 1","Player 2","Player 3"
"5","12","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","5","B0","2","G0W0G2Y4Y1","R0Y3B4G1W4","W1R2R3G4B0"
"5","13","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","1","G0","0","G0W0G2Y4Y1","R0Y3B4G1W4","Y0W1R2R3G4"
"5","14","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","4","G4","1","Y3W0G2Y4Y1","R0Y3B4G1W4","Y0W1R2R3G4"
"5","15","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","4","R3","2","Y3W0G2Y4Y1","R0Y3B4G1W4","Y0W1R2R3G4"
"5","16","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","1","R1W1","0","Y3W0G2Y4Y1","R0Y3B4G1W4","R1Y0W1R2G4"
"5","17","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","1","R0","1","Y3W0G2Y4Y1","R0Y3B4G1W4","R1Y0W1R2G4"
"5","18","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","1","R1","2","Y3W0G2Y4Y1","W1Y3B4G1W4","R1Y0W1R2G4"
"5","19","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","2","W0","0","Y3W0G2Y4Y1","W1Y3B4G1W4","B0Y0W1R2G4"
"5","20","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","2","Y3","1","W3Y3G2Y4Y1","W1Y3B4G1W4","B0Y0W1R2G4"
"5","21","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","3","W1","2","W3Y3G2Y4Y1","W0W1B4G1W4","B0Y0W1R2G4"
"5","22","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","G","G1","0","W3Y3G2Y4Y1","W0W1B4G1W4","W2B0Y0R2G4"
"5","23","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","W","W3","1","W3Y3G2Y4Y1","W0W1B4G1W4","W2B0Y0R2G4"
"5","24","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","1","W2","2","W3Y3G2Y4Y1","W0W1B4G1W4","W2B0Y0R2G4"
"5","25","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","1","W3","0","W3Y3G2Y4Y1","W0W1B4G1W4","Y2B0Y0R2G4"
"5","26","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","4","G1","1","G0Y3G2Y4Y1","W0W1B4G1W4","Y2B0Y0R2G4"
"5","27","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","2","G2","2","G0Y3G2Y4Y1","R4W0W1B4W4","Y2B0Y0R2G4"
"5","28","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","Y","Y2Y0","0","G0Y3G2Y4Y1","R4W0W1B4W4","Y2B0Y0R2G4"
"5","29","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","3","W1","1","G0Y3G2Y4Y1","R4W0W1B4W4","Y2B0Y0R2G4"
"5","30","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","4","R2","2","G0Y3G2Y4Y1","R2R4W0B4W4","Y2B0Y0R2G4"
"5","31","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","3","G2","0","G0Y3G2Y4Y1","R2R4W0B4W4","Y2Y2B0Y0G4"
"5","32","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","3","W0","1","W2G0Y3Y4Y1","R2R4W0B4W4","Y2Y2B0Y0G4"
"5","33","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","3","B0","2","W2G0Y3Y4Y1","W3R2R4B4W4","Y2Y2B0Y0G4"
"5","34","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","2","R2","0","W2G0Y3Y4Y1","W3R2R4B4W4","G3Y2Y2Y0G4"
"5","35","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","G","G3G4","1","W2G0Y3Y4Y1","W3R2R4B4W4","G3Y2Y2Y0G4"
"5","36","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","1","G3","2","W2G0Y3Y4Y1","W3R2R4B4W4","G3Y2Y2Y0G4"
"5","37","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","5","Y1","0","W2G0Y3Y4Y1","W3R2R4B4W4","B3Y2Y2Y0G4"
"5","38","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","2","R2","1","Y0W2G0Y3Y4","W3R2R4B4W4","B3Y2Y2Y0G4"
"5","39","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","0","Y0G0","2","Y0W2G0Y3Y4","G3W3R4B4W4","B3Y2Y2Y0G4"
"5","40","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","W","W3W4","0","Y0W2G0Y3Y4","G3W3R4B4W4","B3Y2Y2Y0G4"
"5","41","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","5","W4","1","Y0W2G0Y3Y4","G3W3R4B4W4","B3Y2Y2Y0G4"
"5","42","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","3","Y2","2","Y0W2G0Y3Y4","R1G3W3R4B4","B3Y2Y2Y0G4"
"5","43","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","4","Y3","0","Y0W2G0Y3Y4","R1G3W3R4B4","B3B3Y2Y0G4"
"5","44","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","3","W3","1","B2Y0W2G0Y4","R1G3W3R4B4","B3B3Y2Y0G4"
"5","45","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","5","G4","2","B2Y0W2G0Y4","W0R1G3R4B4","B3B3Y2Y0G4"
"5","46","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","4","R4B4","0","B2Y0W2G0Y4","W0R1G3R4B4","G2B3B3Y2Y0"
"5","47","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","3","G3","1","B2Y0W2G0Y4","W0R1G3R4B4","G2B3B3Y2Y0"
"5","48","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","5","Y0","2","B2Y0W2G0Y4","Y1W0R1R4B4","G2B3B3Y2Y0"
"5","49","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","5","Y4","0","B2Y0W2G0Y4","Y1W0R1R4B4","B1G2B3B3Y2"
"5","50","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","2","B2W2","1","B1B2Y0W2G0","Y1W0R1R4B4","B1G2B3B3Y2"
"5","51","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","1","B1","2","B1B2Y0W2G0","Y1W0R1R4B4","B1G2B3B3Y2"
"5","52","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","2","B2","0","B1B2Y0W2G0","Y1W0R1R4B4","G0G2B3B3Y2"
"5","53","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_RANK","3","B3B3","1","R3B1Y0W2G0","Y1W0R1R4B4","G0G2B3B3Y2"
"5","54","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","REVEAL_COLOR","B","B4","2","R3B1Y0W2G0","Y1W0R1R4B4","G0G2B3B3Y2"
"5","55","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","1","R3","0","R3B1Y0W2G0","Y1W0R1R4B4","G0G2B3B3Y2"
"5","56","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","4","R4","1","R0B1Y0W2G0","Y1W0R1R4B4","G0G2B3B3Y2"
"5","57","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","3","B3","2","R0B1Y0W2G0","R0Y1W0R1B4","G0G2B3B3Y2"
"5","58","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","DISCARD","5","G0","0","R0B1Y0W2G0","R0Y1W0R1B4","G0G2B3Y2"
"5","59","Y1B0Y4Y0G2W4G1G1B4B2B0G4R3R2W1W0G0Y3R0Y0Y3R1W1B0W3W0W2Y2G0R4R2Y2W2W3G3B3Y0G3R1B3B2W0G2Y1B1B1G0R3R0R0","PLAY","5","B4","1","R0B1Y0W2","R0Y1W0R1B4","G0G2B3Y2"
